-33.959415,18.462409,190,1.70,89.37,1,24,2019,13,19,14.00
-33.959415,18.462409,190,1.50,89.37,1,24,2019,13,19,14.00
-33.959396,18.462383,190,1.50,89.37,1,24,2019,13,19,15.00
-33.959396,18.462383,190,1.37,89.37,1,24,2019,13,19,15.00
-33.959369,18.462358,190,1.37,89.37,1,24,2019,13,19,16.00
-33.959369,18.462358,190,1.39,89.37,1,24,2019,13,19,16.00
-33.959358,18.462345,190,1.39,89.37,1,24,2019,13,19,17.00
-33.959358,18.462345,190,1.41,89.37,1,24,2019,13,19,17.00
-33.959354,18.462341,190,1.41,89.37,1,24,2019,13,19,18.00
-33.959354,18.462341,190,1.37,89.37,1,24,2019,13,19,18.00
-33.959358,18.462316,190,1.37,89.37,1,24,2019,13,19,19.00
-33.959358,18.462316,190,1.30,89.37,1,24,2019,13,19,19.00
-33.959331,18.462297,190,1.30,89.37,1,24,2019,13,19,20.00
-33.959331,18.462297,190,1.22,89.37,1,24,2019,13,19,20.00
-33.959350,18.462299,170,1.22,89.37,1,24,2019,13,19,21.00
-33.959350,18.462299,170,1.19,89.37,1,24,2019,13,19,21.00
-33.959358,18.462280,170,1.19,89.37,1,24,2019,13,19,22.00
-33.959358,18.462280,170,1.22,89.37,1,24,2019,13,19,22.00
-33.959369,18.462255,190,1.22,89.37,1,24,2019,13,19,23.00
-33.959369,18.462255,190,1.35,89.37,1,24,2019,13,19,23.00
-33.959392,18.462244,190,1.35,89.37,1,24,2019,13,19,24.00
-33.959392,18.462244,190,1.33,89.37,1,24,2019,13,19,24.00
-33.959403,18.462240,190,1.33,89.37,1,24,2019,13,19,25.00
-33.959403,18.462240,190,1.37,89.37,1,24,2019,13,19,25.00
-33.959423,18.462234,190,1.37,89.37,1,24,2019,13,19,26.00
-33.959423,18.462234,190,1.39,89.37,1,24,2019,13,19,26.00
-33.959426,18.462224,190,1.39,89.37,1,24,2019,13,19,27.00
-33.959426,18.462224,190,1.44,89.37,1,24,2019,13,19,27.00
-33.959411,18.462301,200,1.44,89.37,1,24,2019,13,19,28.00
-33.959411,18.462301,200,1.30,89.37,1,24,2019,13,19,28.00
-33.959407,18.462337,190,1.30,89.37,1,24,2019,13,19,29.00
-33.959407,18.462337,190,1.11,89.37,1,24,2019,13,19,29.00
-33.959411,18.462362,190,1.11,89.37,1,24,2019,13,19,30.00
-33.959411,18.462362,190,1.06,89.37,1,24,2019,13,19,30.00
-33.959415,18.462385,190,1.06,89.37,1,24,2019,13,19,31.00
-33.959415,18.462385,190,1.04,89.37,1,24,2019,13,19,31.00
-33.959415,18.462413,190,1.04,89.37,1,24,2019,13,19,32.00
-33.959415,18.462413,190,1.07,89.37,1,24,2019,13,19,32.00
-33.959400,18.462425,190,1.07,89.37,1,24,2019,13,19,33.00
-33.959400,18.462425,190,1.24,89.37,1,24,2019,13,19,33.00
-33.959373,18.462436,190,1.24,89.37,1,24,2019,13,19,34.00
-33.959373,18.462436,190,1.50,89.37,1,24,2019,13,19,34.00
-33.959346,18.462442,190,1.50,89.37,1,24,2019,13,19,35.00
-33.959346,18.462442,190,1.80,89.37,1,24,2019,13,19,35.00
-33.959327,18.462457,190,1.80,89.37,1,24,2019,13,19,36.00
-33.959327,18.462457,190,2.06,89.37,1,24,2019,13,19,36.00
-33.959320,18.462450,190,2.06,89.37,1,24,2019,13,19,37.00
-33.959320,18.462450,190,2.24,89.37,1,24,2019,13,19,37.00
-33.959304,18.462453,190,2.24,89.37,1,24,2019,13,19,38.00
-33.959304,18.462453,190,2.44,89.37,1,24,2019,13,19,38.00
-33.959304,18.462442,190,2.44,89.37,1,24,2019,13,19,39.00
-33.959304,18.462442,190,2.54,89.37,1,24,2019,13,19,39.00
-33.959262,18.462434,190,2.54,89.37,1,24,2019,13,19,40.00
-33.959262,18.462434,190,2.82,89.37,1,24,2019,13,19,40.00
-33.959270,18.462471,190,2.82,89.37,1,24,2019,13,19,41.00
-33.959270,18.462471,190,3.00,89.37,1,24,2019,13,19,41.00
-33.959247,18.462491,190,3.00,89.37,1,24,2019,13,19,42.00
-33.959247,18.462491,190,3.20,89.37,1,24,2019,13,19,42.00
-33.959239,18.462501,190,3.20,89.37,1,24,2019,13,19,43.00
-33.959239,18.462501,190,3.46,89.37,1,24,2019,13,19,43.00
-33.959213,18.462512,190,3.46,89.37,1,24,2019,13,19,44.00
-33.959213,18.462512,190,3.70,78.57,1,24,2019,13,19,44.00
-33.959190,18.462516,190,3.70,78.57,1,24,2019,13,19,45.00
-33.959190,18.462516,190,4.02,65.97,1,24,2019,13,19,45.00
-33.959163,18.462480,190,4.02,65.97,1,24,2019,13,19,46.00
-33.959163,18.462480,190,4.30,51.57,1,24,2019,13,19,46.00
-33.959156,18.462488,190,4.30,51.57,1,24,2019,13,19,47.00
-33.959156,18.462488,190,4.43,35.37,1,24,2019,13,19,47.00
-33.959178,18.462509,190,4.43,35.37,1,24,2019,13,19,48.00
-33.959178,18.462509,190,4.52,17.37,1,24,2019,13,19,48.00
-33.959167,18.462501,190,4.52,17.37,1,24,2019,13,19,49.00
-33.959167,18.462501,190,4.63,357.57,1,24,2019,13,19,49.00
-33.959159,18.462444,190,4.63,357.57,1,24,2019,13,19,50.00
-33.959159,18.462444,190,4.69,344.70,1,24,2019,13,19,50.00
-33.959163,18.462442,190,4.69,344.70,1,24,2019,13,19,51.00
-33.959163,18.462442,190,4.72,338.23,1,24,2019,13,19,51.00
-33.959167,18.462455,170,4.72,338.23,1,24,2019,13,19,52.00
-33.959167,18.462455,170,4.33,336.37,1,24,2019,13,19,52.00
-33.959171,18.462497,170,4.33,336.37,1,24,2019,13,19,53.00
-33.959171,18.462497,170,4.80,338.23,1,24,2019,13,19,53.00
-33.959182,18.462503,170,4.80,338.23,1,24,2019,13,19,54.00
-33.959182,18.462503,170,0.00,338.23,1,24,2019,13,19,54.00
-33.959232,18.462516,170,0.00,338.23,1,24,2019,13,19,55.00
-33.959232,18.462516,170,0.00,338.23,1,24,2019,13,19,55.00
-33.959239,18.462520,190,0.00,338.23,1,24,2019,13,19,56.00
-33.959239,18.462520,190,0.00,338.23,1,24,2019,13,19,56.00
-33.959243,18.462524,190,0.00,338.23,1,24,2019,13,19,57.00
-33.959243,18.462524,190,0.00,338.23,1,24,2019,13,19,57.00
