-33.959396,18.462440,170,3.98,290.61,1,24,2019,13,16,56.00
-33.959396,18.462451,170,3.98,290.61,1,24,2019,13,16,57.00
-33.959396,18.462451,170,3.69,291.75,1,24,2019,13,16,57.00
-33.959392,18.462444,170,3.69,291.75,1,24,2019,13,16,58.00
-33.959392,18.462444,170,3.54,291.01,1,24,2019,13,16,58.00
-33.959392,18.462455,170,3.54,291.01,1,24,2019,13,16,59.00
-33.959392,18.462455,170,3.35,290.27,1,24,2019,13,16,59.00
-33.959384,18.462490,170,3.35,290.27,1,24,2019,13,17,00.00
-33.959384,18.462490,170,3.07,289.54,1,24,2019,13,17,00.00
-33.959339,18.462659,170,3.07,289.54,1,24,2019,13,17,01.00
-33.959339,18.462659,170,2.32,288.80,1,24,2019,13,17,01.00
-33.959316,18.462728,170,2.32,288.80,1,24,2019,13,17,02.00
-33.959316,18.462728,170,2.30,288.06,1,24,2019,13,17,02.00
-33.959274,18.462804,170,2.30,288.06,1,24,2019,13,17,03.00
-33.959274,18.462804,170,3.39,287.33,1,24,2019,13,17,03.00
-33.959266,18.462875,170,3.39,287.33,1,24,2019,13,17,04.00
-33.959266,18.462875,170,4.13,297.39,1,24,2019,13,17,04.00
-33.959255,18.462879,170,4.13,297.39,1,24,2019,13,17,05.00
-33.959255,18.462879,170,4.89,309.25,1,24,2019,13,17,05.00
-33.959251,18.462892,170,4.89,309.25,1,24,2019,13,17,06.00
-33.959251,18.462892,170,5.56,322.92,1,24,2019,13,17,06.00
-33.959259,18.462871,170,5.56,322.92,1,24,2019,13,17,07.00
-33.959259,18.462871,170,6.15,338.38,1,24,2019,13,17,07.00
-33.959270,18.462848,170,6.15,338.38,1,24,2019,13,17,08.00
-33.959270,18.462848,170,6.69,355.64,1,24,2019,13,17,08.00
-33.959300,18.462867,170,6.69,355.64,1,24,2019,13,17,09.00
-33.959300,18.462867,170,7.39,14.71,1,24,2019,13,17,09.00
-33.959312,18.462882,170,7.39,14.71,1,24,2019,13,17,10.00
-33.959312,18.462882,170,8.00,35.57,1,24,2019,13,17,10.00
-33.959320,18.462892,170,8.00,35.57,1,24,2019,13,17,11.00
-33.959320,18.462892,170,8.48,98.42,1,24,2019,13,17,11.00
-33.959316,18.462879,170,8.48,98.42,1,24,2019,13,17,12.00
-33.959316,18.462879,170,8.65,101.29,1,24,2019,13,17,12.00
-33.959316,18.462848,170,8.65,101.29,1,24,2019,13,17,13.00
-33.959316,18.462848,170,8.85,102.35,1,24,2019,13,17,13.00
-33.959323,18.462879,170,8.85,102.35,1,24,2019,13,17,14.00
-33.959323,18.462879,170,10.04,101.61,1,24,2019,13,17,14.00
-33.959323,18.462907,170,10.04,101.61,1,24,2019,13,17,15.00
-33.959323,18.462907,170,10.72,99.08,1,24,2019,13,17,15.00
-33.959320,18.462892,170,10.72,99.08,1,24,2019,13,17,16.00
-33.959320,18.462892,170,11.33,96.05,1,24,2019,13,17,16.00
-33.959293,18.462898,170,11.33,96.05,1,24,2019,13,17,17.00
-33.959293,18.462898,170,11.91,92.81,1,24,2019,13,17,17.00
-33.959293,18.462862,170,11.91,92.81,1,24,2019,13,17,18.00
-33.959293,18.462862,170,3.76,90.24,1,24,2019,13,17,18.00
-33.959308,18.462816,170,3.76,90.24,1,24,2019,13,17,19.00
-33.959308,18.462816,170,3.59,92.75,1,24,2019,13,17,19.00
-33.959316,18.462785,170,3.59,92.75,1,24,2019,13,17,20.00
-33.959316,18.462785,170,2.89,95.26,1,24,2019,13,17,20.00
-33.959316,18.462820,170,2.89,95.26,1,24,2019,13,17,21.00
-33.959316,18.462820,170,6.56,91.68,1,24,2019,13,17,21.00
-33.959316,18.462856,170,6.56,91.68,1,24,2019,13,17,22.00
-33.959316,18.462856,170,10.11,89.39,1,24,2019,13,17,22.00
-33.959331,18.462835,170,10.11,89.39,1,24,2019,13,17,23.00
-33.959331,18.462835,170,7.93,88.13,1,24,2019,13,17,23.00
-33.959323,18.462890,170,7.93,88.13,1,24,2019,13,17,24.00
-33.959323,18.462890,170,11.07,87.68,1,24,2019,13,17,24.00
-33.959335,18.462892,170,11.07,87.68,1,24,2019,13,17,25.00
-33.959335,18.462892,170,11.24,88.09,1,24,2019,13,17,25.00
-33.959339,18.462963,170,11.24,88.09,1,24,2019,13,17,26.00
-33.959339,18.462963,170,11.56,89.01,1,24,2019,13,17,26.00
-33.959365,18.462999,170,11.56,89.01,1,24,2019,13,17,27.00
-33.959365,18.462999,170,11.65,90.11,1,24,2019,13,17,27.00
-33.959362,18.463014,170,11.65,90.11,1,24,2019,13,17,28.00
-33.959362,18.463014,170,11.98,91.01,1,24,2019,13,17,28.00
-33.959365,18.463058,170,11.98,91.01,1,24,2019,13,17,29.00
-33.959365,18.463058,170,12.32,91.46,1,24,2019,13,17,29.00
-33.959362,18.463087,170,12.32,91.46,1,24,2019,13,17,30.00
-33.959362,18.463087,170,12.67,91.29,1,24,2019,13,17,30.00
-33.959346,18.463140,170,12.67,91.29,1,24,2019,13,17,31.00
-33.959346,18.463140,170,13.00,90.68,1,24,2019,13,17,31.00
-33.959335,18.463218,170,13.00,90.68,1,24,2019,13,17,32.00
-33.959335,18.463218,170,13.37,89.79,1,24,2019,13,17,32.00
-33.959316,18.463304,170,13.37,89.79,1,24,2019,13,17,33.00
-33.959316,18.463304,170,13.74,88.75,1,24,2019,13,17,33.00
-33.959289,18.463396,170,13.74,88.75,1,24,2019,13,17,34.00
-33.959289,18.463396,170,14.13,87.65,1,24,2019,13,17,34.00
-33.959262,18.463506,170,14.13,87.65,1,24,2019,13,17,35.00
-33.959262,18.463506,170,14.52,86.56,1,24,2019,13,17,35.00
-33.959239,18.463691,170,14.52,86.56,1,24,2019,13,17,36.00
-33.959239,18.463691,170,14.91,85.42,1,24,2019,13,17,36.00
-33.959247,18.463769,170,14.91,85.42,1,24,2019,13,17,37.00
-33.959247,18.463769,170,15.30,85.02,1,24,2019,13,17,37.00
-33.959262,18.463819,170,15.30,85.02,1,24,2019,13,17,38.00
-33.959262,18.463819,170,14.95,85.17,1,24,2019,13,17,38.00
-33.959278,18.463792,170,14.95,85.17,1,24,2019,13,17,39.00
-33.959278,18.463792,170,4.85,85.60,1,24,2019,13,17,39.00
-33.959281,18.463817,170,4.85,85.60,1,24,2019,13,17,40.00
-33.959281,18.463817,170,9.46,86.21,1,24,2019,13,17,40.00
-33.959293,18.463880,170,9.46,86.21,1,24,2019,13,17,41.00
-33.959293,18.463880,170,15.00,87.04,1,24,2019,13,17,41.00
-33.959293,18.463926,170,15.00,87.04,1,24,2019,13,17,42.00
-33.959293,18.463926,170,15.37,87.82,1,24,2019,13,17,42.00
-33.959281,18.463983,170,15.37,87.82,1,24,2019,13,17,43.00
-33.959281,18.463983,170,15.76,88.24,1,24,2019,13,17,43.00
-33.959278,18.464027,170,15.76,88.24,1,24,2019,13,17,44.00
-33.959278,18.464027,170,16.09,88.50,1,24,2019,13,17,44.00
-33.959281,18.464061,170,16.09,88.50,1,24,2019,13,17,45.00
-33.959281,18.464061,170,16.43,88.67,1,24,2019,13,17,45.00
-33.959285,18.464099,170,16.43,88.67,1,24,2019,13,17,46.00
-33.959285,18.464099,170,16.85,88.77,1,24,2019,13,17,46.00
-33.959293,18.464141,170,16.85,88.77,1,24,2019,13,17,47.00
-33.959293,18.464141,170,17.26,88.83,1,24,2019,13,17,47.00
-33.959312,18.463983,170,17.26,88.83,1,24,2019,13,17,48.00
-33.959312,18.463983,170,17.69,88.87,1,24,2019,13,17,48.00
-33.959331,18.464004,170,17.69,88.87,1,24,2019,13,17,49.00
-33.959331,18.464004,170,17.85,89.26,1,24,2019,13,17,49.00
-33.959346,18.463993,170,17.85,89.26,1,24,2019,13,17,50.00
-33.959346,18.463993,170,12.78,89.79,1,24,2019,13,17,50.00
-33.959396,18.463710,190,12.78,89.79,1,24,2019,13,17,51.00
-33.959396,18.463710,190,4.83,90.10,1,24,2019,13,17,51.00
-33.959400,18.463676,190,4.83,90.10,1,24,2019,13,17,52.00
-33.959400,18.463676,190,6.52,89.93,1,24,2019,13,17,52.00
-33.959369,18.463697,190,6.52,89.93,1,24,2019,13,17,53.00
-33.959369,18.463697,190,13.11,89.17,1,24,2019,13,17,53.00
-33.959442,18.463136,190,13.11,89.17,1,24,2019,13,17,54.00
-33.959442,18.463136,190,9.50,88.02,1,24,2019,13,17,54.00
-33.959423,18.463088,190,9.50,88.02,1,24,2019,13,17,55.00
-33.959423,18.463088,190,12.61,86.62,1,24,2019,13,17,55.00
-33.959400,18.463083,190,12.61,86.62,1,24,2019,13,17,56.00
-33.959400,18.463083,190,11.04,85.05,1,24,2019,13,17,56.00
-33.959384,18.463024,190,11.04,85.05,1,24,2019,13,17,57.00
-33.959384,18.463024,190,12.46,83.37,1,24,2019,13,17,57.00
-33.959354,18.463010,190,12.46,83.37,1,24,2019,13,17,58.00
-33.959354,18.463010,190,12.61,81.61,1,24,2019,13,17,58.00
-33.959308,18.463064,190,12.61,81.61,1,24,2019,13,17,59.00
-33.959308,18.463064,190,11.20,80.70,1,24,2019,13,17,59.00
-33.959316,18.463050,190,11.20,80.70,1,24,2019,13,18,00.00
-33.959316,18.463050,190,9.39,80.20,1,24,2019,13,18,00.00
-33.959335,18.462839,190,9.39,80.20,1,24,2019,13,18,01.00
-33.959335,18.462839,190,7.72,80.23,1,24,2019,13,18,01.00
-33.959339,18.462802,190,7.72,80.23,1,24,2019,13,18,02.00
-33.959339,18.462802,190,9.30,80.40,1,24,2019,13,18,02.00
-33.959346,18.462783,190,9.30,80.40,1,24,2019,13,18,03.00
-33.959346,18.462783,190,4.74,80.77,1,24,2019,13,18,03.00
-33.959358,18.462747,190,4.74,80.77,1,24,2019,13,18,04.00
-33.959358,18.462747,190,6.20,81.14,1,24,2019,13,18,04.00
-33.959358,18.462707,190,6.20,81.14,1,24,2019,13,18,05.00
-33.959358,18.462707,190,8.74,81.30,1,24,2019,13,18,05.00
-33.959365,18.462692,190,8.74,81.30,1,24,2019,13,18,06.00
-33.959365,18.462692,190,1.43,81.10,1,24,2019,13,18,06.00
-33.959373,18.462654,190,1.43,81.10,1,24,2019,13,18,07.00
-33.959373,18.462654,190,3.89,81.17,1,24,2019,13,18,07.00
-33.959362,18.462627,190,3.89,81.17,1,24,2019,13,18,08.00
-33.959362,18.462627,190,10.56,80.31,1,24,2019,13,18,08.00
-33.959362,18.462610,190,10.56,80.31,1,24,2019,13,18,09.00
-33.959362,18.462610,190,6.09,79.43,1,24,2019,13,18,09.00
-33.959362,18.462596,170,6.09,79.43,1,24,2019,13,18,10.00
-33.959362,18.462596,170,4.74,79.02,1,24,2019,13,18,10.00
-33.959365,18.462583,170,4.74,79.02,1,24,2019,13,18,11.00
-33.959365,18.462583,170,7.43,79.18,1,24,2019,13,18,11.00
-33.959369,18.462562,170,7.43,79.18,1,24,2019,13,18,12.00
-33.959369,18.462562,170,3.37,78.89,1,24,2019,13,18,12.00
-33.959373,18.462541,170,3.37,78.89,1,24,2019,13,18,13.00
-33.959373,18.462541,170,3.67,78.96,1,24,2019,13,18,13.00
-33.959377,18.462533,190,3.67,78.96,1,24,2019,13,18,14.00
-33.959377,18.462533,190,1.89,78.73,1,24,2019,13,18,14.00
-33.959384,18.462530,190,1.89,78.73,1,24,2019,13,18,15.00
-33.959384,18.462530,190,1.96,78.50,1,24,2019,13,18,15.00
-33.959388,18.462528,190,1.96,78.50,1,24,2019,13,18,16.00
-33.959388,18.462528,190,0.00,78.50,1,24,2019,13,18,16.00
-33.959396,18.462526,190,0.00,78.50,1,24,2019,13,18,17.00
-33.959396,18.462526,190,1.65,78.50,1,24,2019,13,18,17.00
